indicator,pattern,rate,tiers,seed,mape,flips,n_pairs,coverage,rel_width,n_participants,pds,flow_share
GHG,cluster,0.05,0,5,15.68543220353611,9.876543209876543,162,94.73684210526315,1.0227532818015375,3,0.20317184175136507,0.04679931584409124
GHG,cluster,0.05,0,6,15.547150998303913,9.876543209876543,162,100.0,1.0480147385413618,3,0.20104708790766912,0.005829982697933032
GHG,cluster,0.05,0,7,15.535292707371715,9.876543209876543,162,94.73684210526315,0.9574501630851789,3,0.20092696210599628,0.018005046833621353
GHG,cluster,0.05,0,8,15.55784936069253,9.876543209876543,162,94.73684210526315,0.9646342768715156,3,0.20130251478108044,0.06313224010003665
GHG,cluster,0.05,0,9,15.547150998303913,9.876543209876543,162,100.0,1.0010127842166852,3,0.20104708790766912,0.005829982697933032
GHG,cluster,0.1,1,0,15.371800216144301,9.876543209876543,162,100.0,1.0196964607215384,6,0.21620698461337576,0.06082428594478913
GHG,cluster,0.1,1,1,15.69797723742574,10.493827160493828,162,100.0,0.9858267566218851,6,0.20408693762645744,0.0699499039027542
GHG,cluster,0.1,1,2,17.21353579110392,10.493827160493828,162,94.73684210526315,0.9085549705115539,6,0.23399786202718875,0.12932390626732787
GHG,cluster,0.1,1,3,12.775879183925094,8.641975308641975,162,100.0,0.8363136404069668,6,0.241783873260496,0.06901118807722952
GHG,cluster,0.1,1,4,15.673722964061959,9.876543209876543,162,100.0,1.0334844734848443,6,0.20326050294511927,0.09400967720982907
GHG,cluster,0.1,1,5,15.028932254055166,8.641975308641975,162,84.21052631578947,0.9538051984275705,6,0.2586465685393051,0.13137749750963543
GHG,cluster,0.1,1,6,16.58120352991212,10.493827160493828,162,94.73684210526315,0.9753904034779073,6,0.23932779516720395,0.1765051410052229
GHG,cluster,0.1,1,7,16.01514263877491,11.11111111111111,162,84.21052631578947,1.0696804591518734,6,0.23549520566197246,0.04892729660132402
GHG,cluster,0.1,1,8,15.548893324207736,9.876543209876543,162,94.73684210526315,0.987517186017747,6,0.20129225529634664,0.060882322084883624
GHG,cluster,0.1,1,9,15.487552267906052,9.876543209876543,162,84.21052631578947,1.0452371874088224,6,0.20957273283882372,0.11028036299628725
GHG,cluster,0.1,2,0,16.514551247199417,10.493827160493828,162,89.47368421052632,0.9251633308148859,6,0.260439740673232,0.09014305194337269
GHG,cluster,0.1,2,1,15.613258476704866,9.876543209876543,162,94.73684210526315,1.0721996446227156,6,0.21147629836782222,0.12394910297705261
GHG,cluster,0.1,2,2,15.146821484977263,8.641975308641975,162,94.73684210526315,1.0006653748784788,6,0.21628748366997974,0.05351585691774972
GHG,cluster,0.1,2,3,15.304550004496534,7.407407407407407,162,84.21052631578947,1.0361388441812478,6,0.2543786930504308,0.1367341745048755
GHG,cluster,0.1,2,4,17.124759787662875,9.25925925925926,162,100.0,0.8277064670992902,6,0.22328235657385706,0.0788351566184511
GHG,cluster,0.1,2,5,13.798253943069499,6.790123456790123,162,100.0,1.0233338214989443,6,0.27643730587087634,0.09144028331609971
GHG,cluster,0.1,2,6,13.986330526827325,3.7037037037037037,162,100.0,0.8294156913403778,6,0.2982479709862395,0.09873091857777168
GHG,cluster,0.1,2,7,13.960237780609393,8.641975308641975,162,94.73684210526315,1.0253744897923185,6,0.29821602190059116,0.1305935079670742
GHG,cluster,0.1,2,8,15.607030150488239,10.493827160493828,162,100.0,1.001936697847839,6,0.20365681124728424,0.10226121236817881
GHG,cluster,0.1,2,9,12.966001195051993,8.024691358024691,162,94.73684210526315,1.0278658564939835,6,0.2479518767887143,0.045523181821850625
GHG,cluster,0.1,3,0,14.179180210115364,8.641975308641975,162,89.47368421052632,0.9828956410753097,6,0.30483944756486375,0.1305935079670742
GHG,cluster,0.1,3,1,15.578517112703686,9.876543209876543,162,89.47368421052632,1.0302493923610139,6,0.20994723734098236,0.1256835851518609
GHG,cluster,0.1,3,2,10.642596045561733,10.493827160493828,162,100.0,1.094990825924868,6,0.26063853376336366,0.10943391958271859
GHG,cluster,0.1,3,3,15.552464994684263,9.876543209876543,162,94.73684210526315,0.9861596194738408,6,0.20137476571258783,0.0637717626426498
GHG,cluster,0.1,3,4,13.334724076118205,11.728395061728396,162,94.73684210526315,0.9620837193632994,6,0.27688637924660325,0.10399551627966007
GHG,cluster,0.1,3,5,15.491480657236304,9.876543209876543,162,94.73684210526315,1.1314221854927948,6,0.21069196611105112,0.1675826203983909
GHG,cluster,0.1,3,6,15.551133676207634,9.876543209876543,162,100.0,1.1012984085625757,6,0.20132119115405403,0.06481264278071183
GHG,cluster,0.1,3,7,14.958479451127635,7.407407407407407,162,78.94736842105263,1.0160863962779443,6,0.2577709248244284,0.1001278054352504
GHG,cluster,0.1,3,8,16.438909634180185,7.407407407407407,162,100.0,0.7991226418240925,6,0.25538655985821057,0.08238227800984728
GHG,cluster,0.1,3,9,13.480383753139805,10.493827160493828,162,89.47368421052632,0.9847679266402496,6,0.22738494018429106,0.10338730923285748
GHG,cluster,0.1,0,0,17.517292902802776,11.11111111111111,162,94.73684210526315,0.9317957952705815,6,0.24492398399884754,0.13779582632003773
GHG,cluster,0.1,0,1,14.721466266147148,9.25925925925926,162,89.47368421052632,0.883100982236696,6,0.2890891205952297,0.08818783063297742
GHG,cluster,0.1,0,2,12.393378812167684,9.876543209876543,162,94.73684210526315,1.0072040066060233,6,0.23418838135108067,0.03515239680979652
GHG,cluster,0.1,0,3,15.688684091417027,10.493827160493828,162,100.0,0.8569010162369497,6,0.22265184694180126,0.08865240371807159
GHG,cluster,0.1,0,4,15.72244058237438,9.876543209876543,162,94.73684210526315,0.9838379857414643,6,0.20312389700281308,0.11387512297641304
GHG,cluster,0.1,0,5,18.067375073852183,11.11111111111111,162,94.73684210526315,0.9586198261321301,6,0.2506360253347268,0.09335872010322745
GHG,cluster,0.1,0,6,14.102236991005526,9.25925925925926,162,94.73684210526315,0.9897583212249459,6,0.23013582800212,0.10546525513086788
GHG,cluster,0.1,0,7,15.738298256578483,9.876543209876543,162,100.0,0.9923944230860162,6,0.20463050321673473,0.1689305208364075
GHG,cluster,0.1,0,8,15.727034219995998,10.493827160493828,162,100.0,1.0247517592218482,6,0.2046286645589528,0.06639800082615233
GHG,cluster,0.1,0,9,17.712925493357805,11.11111111111111,162,94.73684210526315,1.110193772195497,6,0.24942412806650383,0.11723701105893222
GHG,cluster,0.2,1,0,14.134256779969418,6.790123456790123,162,100.0,0.7755872759470467,13,0.25673555428811945,0.15527023807925522
GHG,cluster,0.2,1,1,14.852174015884966,8.024691358024691,162,100.0,0.8159447852681468,13,0.25510000646208936,0.1508808630338331
GHG,cluster,0.2,1,2,16.242543346029215,10.493827160493828,162,84.21052631578947,0.9683466017811869,13,0.25225257520064165,0.13826346187767413
GHG,cluster,0.2,1,3,13.948450743298944,8.024691358024691,162,100.0,1.036278913702849,13,0.23939736972287962,0.11109842483130382
GHG,cluster,0.2,1,4,15.40993515488847,9.876543209876543,162,100.0,0.967568145579391,13,0.21704995514218312,0.13553817784714414
GHG,cluster,0.2,1,5,12.997084240792637,5.555555555555555,162,100.0,0.8973439642351172,13,0.2959703493335989,0.17805314431329244
GHG,cluster,0.2,1,6,15.656769951540001,10.493827160493828,162,100.0,1.0065673736312042,13,0.21161803265889886,0.27578032837377797
GHG,cluster,0.2,1,7,15.048220409429272,5.555555555555555,162,100.0,0.7438898772574343,13,0.267576025538453,0.18327800471988046
GHG,cluster,0.2,1,8,16.315184888094883,10.493827160493828,162,94.73684210526315,0.9884367828686961,13,0.2530838887734691,0.11953257077073826
GHG,cluster,0.2,1,9,15.160601842952135,9.876543209876543,162,94.73684210526315,0.9747178344651422,13,0.2228491255467108,0.22091333770978172
GHG,cluster,0.2,2,0,17.073875455569155,8.641975308641975,162,100.0,0.7320924740068239,13,0.32651698981377475,0.21293744564903994
GHG,cluster,0.2,2,1,17.29440061338356,9.876543209876543,162,94.73684210526315,1.0757250272309524,13,0.24387388258192236,0.22628182179365539
GHG,cluster,0.2,2,2,17.79940257003246,11.11111111111111,162,89.47368421052632,1.0054955311650489,13,0.25194059495285503,0.15572726868300157
GHG,cluster,0.2,2,3,14.20133289547004,8.641975308641975,162,89.47368421052632,0.9552091221235399,13,0.30133707092446804,0.2539711855638077
GHG,cluster,0.2,2,4,17.958919046335577,11.11111111111111,162,94.73684210526315,1.061321073920943,13,0.24516482570780232,0.19079749124123432
GHG,cluster,0.2,2,5,11.995644024813144,10.493827160493828,162,100.0,0.8132844069635464,13,0.30956971458036475,0.22370617839905618
GHG,cluster,0.2,2,6,13.579972709033639,2.4691358024691357,162,100.0,0.8390701954869076,13,0.30781580650872165,0.1916386381771047
GHG,cluster,0.2,2,7,13.221528971713573,2.4691358024691357,162,100.0,0.9146341499452458,13,0.2946948165212348,0.1811353469487199
GHG,cluster,0.2,2,8,15.905457143409413,9.876543209876543,162,100.0,0.7858355194323813,13,0.27187094501753756,0.16079686630257453
GHG,cluster,0.2,2,9,13.870202799392395,8.024691358024691,162,84.21052631578947,1.0305117675084234,13,0.28519608858702,0.2531261356895169
GHG,cluster,0.2,3,0,11.558655546718878,8.024691358024691,162,78.94736842105263,1.0316087085004133,13,0.3005655487034908,0.2910534223000953
GHG,cluster,0.2,3,1,15.925275227207072,6.172839506172839,162,100.0,0.8124805165611462,13,0.2339571558314582,0.21950364674602274
GHG,cluster,0.2,3,2,13.235710495839681,9.876543209876543,162,100.0,0.9969340548681789,13,0.24679690908422997,0.21827131293741162
GHG,cluster,0.2,3,3,12.872561921020187,6.172839506172839,162,100.0,0.9430958938746026,13,0.2925933081909811,0.20914879687560878
GHG,cluster,0.2,3,4,15.22549544614903,9.876543209876543,162,94.73684210526315,1.0177956305688012,13,0.23056276318453894,0.2239898593443727
GHG,cluster,0.2,3,5,15.24861652593923,8.024691358024691,162,84.21052631578947,0.9977384486144929,13,0.2589812652889024,0.1983784928943444
GHG,cluster,0.2,3,6,13.863534691327192,11.11111111111111,162,100.0,0.9899927123707003,13,0.232043038696279,0.1934618120706937
GHG,cluster,0.2,3,7,15.456463806808651,5.555555555555555,162,100.0,0.8550871858603979,13,0.29313105576600684,0.22182372452158103
GHG,cluster,0.2,3,8,13.452267597183146,11.728395061728396,162,94.73684210526315,1.0021053066698653,13,0.2850746556535432,0.18564127764219862
GHG,cluster,0.2,3,9,15.18214895625451,8.641975308641975,162,89.47368421052632,0.9518120472353,13,0.21785021964279336,0.1340057982912496
GHG,cluster,0.2,0,0,17.880028419391596,9.876543209876543,162,94.73684210526315,0.9835828217014609,13,0.24216833257669715,0.15439686319073684
GHG,cluster,0.2,0,1,7.270578645773024,1.8518518518518519,162,100.0,0.8269982888473278,13,0.38904602331980087,0.2090976313012447
GHG,cluster,0.2,0,2,10.465097901329624,6.172839506172839,162,89.47368421052632,0.9372283912196998,13,0.3094779158705052,0.18333817487768836
GHG,cluster,0.2,0,3,15.368250242213314,9.25925925925926,162,100.0,0.9766506020927733,13,0.223568210963987,0.17387678708742565
GHG,cluster,0.2,0,4,15.226194216392697,3.0864197530864197,162,100.0,0.8049801694674401,13,0.3310941959026916,0.1956940345938521
GHG,cluster,0.2,0,5,15.736772594239387,9.876543209876543,162,100.0,1.0164036085044315,13,0.20477970106546772,0.21361116161175303
GHG,cluster,0.2,0,6,15.89097308320234,8.024691358024691,162,78.94736842105263,1.002882936949003,13,0.2720954672643303,0.22309429295706257
GHG,cluster,0.2,0,7,13.238556364216233,9.876543209876543,162,100.0,0.793891071431341,13,0.3873467644727318,0.2202493096732661
GHG,cluster,0.2,0,8,16.29015376550549,7.407407407407407,162,100.0,0.8368194005145002,13,0.3368016106909589,0.20355998103355902
GHG,cluster,0.2,0,9,18.096321160740043,11.11111111111111,162,94.73684210526315,0.9764258196873816,13,0.2534903385948576,0.24618332703170553
GHG,cluster,0.4,1,0,13.851502982205838,3.0864197530864197,162,100.0,0.5463155528636079,26,0.35316827627495584,0.35655881693860936
GHG,cluster,0.4,1,1,11.49229073926191,8.024691358024691,162,94.73684210526315,1.0134179850814093,26,0.33972147442993744,0.4647578041819104
GHG,cluster,0.4,1,2,12.328063036022447,4.938271604938271,162,100.0,0.6779666425446368,26,0.3352749136298594,0.3852200346583446
GHG,cluster,0.4,1,3,16.36341505866811,8.641975308641975,162,89.47368421052632,0.6343046165662826,26,0.36348182739742674,0.3861009760251972
GHG,cluster,0.4,1,4,16.36123864503959,9.876543209876543,162,94.73684210526315,1.081109476356471,26,0.27301960230770134,0.316915615535721
GHG,cluster,0.4,1,5,13.627164285479124,8.641975308641975,162,89.47368421052632,1.0040452185451996,26,0.2837584265959856,0.3794420637142225
GHG,cluster,0.4,1,6,14.344207419891507,8.024691358024691,162,100.0,0.9640136717228774,26,0.25728926131264407,0.384098802896967
GHG,cluster,0.4,1,7,9.57815767109647,3.7037037037037037,162,100.0,0.8331268409584764,26,0.34803210205686047,0.43192740662064977
GHG,cluster,0.4,1,8,7.385908452660464,2.4691358024691357,162,100.0,0.543564154590437,26,0.42699905792740844,0.405326774693382
GHG,cluster,0.4,1,9,12.616042404141984,4.320987654320987,162,100.0,0.5722570338009244,26,0.33761994052430905,0.41571784572924153
GHG,cluster,0.4,2,0,12.414464263267956,9.876543209876543,162,94.73684210526315,0.9328234814083648,26,0.3470170284379865,0.38336185544661777
GHG,cluster,0.4,2,1,14.366644465627346,1.8518518518518519,162,100.0,0.6193723354402316,26,0.4342078656268577,0.4064401548693735
GHG,cluster,0.4,2,2,17.508761150034804,0.0,162,100.0,0.6292987546339175,26,0.3897610240154671,0.32658818651879795
GHG,cluster,0.4,2,3,14.750592393018113,11.11111111111111,162,94.73684210526315,0.9417677082615418,26,0.3142459131933797,0.4651139097460566
GHG,cluster,0.4,2,4,11.562681217547919,3.0864197530864197,162,100.0,0.5510422805083489,26,0.5089163742888341,0.44843410391042676
GHG,cluster,0.4,2,5,3.9115124460987962,1.8518518518518519,162,94.73684210526315,0.4837862005417275,26,0.5307041198239153,0.37830045794008954
GHG,cluster,0.4,2,6,12.751595170338023,8.641975308641975,162,94.73684210526315,1.0319274559277776,26,0.26630955498540054,0.38422832548799674
GHG,cluster,0.4,2,7,15.411567654333972,11.728395061728396,162,94.73684210526315,1.0178362176881948,26,0.2848897758314706,0.43552976107559377
GHG,cluster,0.4,2,8,12.778934042418694,9.876543209876543,162,94.73684210526315,0.9214527459160982,26,0.3410050616339369,0.42993678347048525
GHG,cluster,0.4,2,9,6.010224790279257,5.555555555555555,162,94.73684210526315,0.7242317406251457,26,0.44655734455597257,0.4477211717298308
GHG,cluster,0.4,3,0,13.184742879190306,8.641975308641975,162,94.73684210526315,0.9649366011163633,26,0.3458440796840379,0.39873540589994505
GHG,cluster,0.4,3,1,12.47719595373188,9.876543209876543,162,100.0,0.939483247070682,26,0.33281032902538105,0.36146218971926675
GHG,cluster,0.4,3,2,12.28314398839479,1.8518518518518519,162,100.0,0.5096083948592741,26,0.5051141491595454,0.3571604385267334
GHG,cluster,0.4,3,3,10.355145904688955,6.790123456790123,162,94.73684210526315,0.9943831169156357,26,0.3298538700561478,0.44206106084137964
GHG,cluster,0.4,3,4,13.443761261305232,10.493827160493828,162,94.73684210526315,0.9122190772024836,26,0.3274316388809458,0.43557187521525503
GHG,cluster,0.4,3,5,3.191695628056121,1.8518518518518519,162,100.0,0.5148468688377872,26,0.5504574250293338,0.3918992889860928
GHG,cluster,0.4,3,6,9.651481948713004,1.8518518518518519,162,100.0,0.7313952441826178,26,0.3921470940593257,0.3312065082404905
GHG,cluster,0.4,3,7,17.447166834421534,1.8518518518518519,162,100.0,0.7116153925156832,26,0.3504449476763246,0.3023273396064377
GHG,cluster,0.4,3,8,12.972932199357611,0.0,162,100.0,0.516776218500118,26,0.49628344743747443,0.36222122353875325
GHG,cluster,0.4,3,9,2.485788109296719,0.6172839506172839,162,100.0,0.5064373650303091,26,0.5755365898728019,0.4356734253192135
GHG,cluster,0.4,0,0,10.145968524642843,6.790123456790123,162,89.47368421052632,0.9543970295486837,26,0.33277342720355435,0.4477769595808484
GHG,cluster,0.4,0,1,7.941788908040261,3.0864197530864197,162,100.0,0.841236095752724,26,0.38817074517223477,0.41067339752270443
GHG,cluster,0.4,0,2,11.647322025384124,6.172839506172839,162,94.73684210526315,0.992026894291515,26,0.3904537110817177,0.4505574589628649
GHG,cluster,0.4,0,3,10.504431300253406,4.938271604938271,162,100.0,0.3989914589702225,26,0.6235495947302394,0.5170304326592526
GHG,cluster,0.4,0,4,16.0237763260347,2.4691358024691357,162,100.0,0.495103161464473,26,0.46843320560981555,0.38961971583804084
GHG,cluster,0.4,0,5,19.976952717781675,2.4691358024691357,162,94.73684210526315,0.39985833035997187,26,0.568992177358474,0.37961657665513276
GHG,cluster,0.4,0,6,17.02647047693825,10.493827160493828,162,94.73684210526315,1.0462137871560762,26,0.28408112326589563,0.44887132843009436
GHG,cluster,0.4,0,7,3.083926549741564,1.8518518518518519,162,100.0,0.5712265814772967,26,0.5534581637712502,0.3502669990974518
GHG,cluster,0.4,0,8,14.35346825774753,1.8518518518518519,162,100.0,0.5954364704152122,26,0.472881612063976,0.3466553955183461
GHG,cluster,0.4,0,9,16.88595060075653,4.320987654320987,162,100.0,0.7021088660663202,26,0.3959847094790882,0.4064557603381299
GHG,cluster,0.6,1,0,12.37970876656296,3.0864197530864197,162,100.0,0.7058927287504159,38,0.36903335076707916,0.6468066484089441
GHG,cluster,0.6,1,1,11.604850195614382,8.024691358024691,162,100.0,0.9611570769575004,38,0.3442202111409685,0.683618892195192
GHG,cluster,0.6,1,2,9.138682964341841,3.7037037037037037,162,100.0,0.593443298325887,38,0.383167033024866,0.5234016776683956
GHG,cluster,0.6,1,3,17.072159242391542,3.7037037037037037,162,100.0,0.5001421334656404,38,0.3928832240081055,0.4710345062071048
GHG,cluster,0.6,1,4,12.681538175380801,3.7037037037037037,162,100.0,0.5798108525942662,38,0.4070755118408708,0.6072346586343618
GHG,cluster,0.6,1,5,14.412151003790399,3.7037037037037037,162,100.0,0.5421753756994797,38,0.39867669009670664,0.6117661335484371
GHG,cluster,0.6,1,6,10.634485498119444,6.790123456790123,162,100.0,0.7737666516229031,38,0.35208080117865875,0.6110262304692713
GHG,cluster,0.6,1,7,8.352169522922784,3.7037037037037037,162,100.0,0.5154739545472877,38,0.4123576254136903,0.7060356866931382
GHG,cluster,0.6,1,8,12.366014192209475,8.641975308641975,162,100.0,0.9401676072551212,38,0.2827435496381256,0.5788577394966627
GHG,cluster,0.6,1,9,11.528654302523922,3.7037037037037037,162,100.0,0.5485368834983956,38,0.386256845965864,0.5569805977977713
GHG,cluster,0.6,2,0,10.51966248314051,0.0,162,100.0,0.431968244658922,38,0.5484297528121796,0.6403578965620802
GHG,cluster,0.6,2,1,13.065642575102054,0.0,162,94.73684210526315,0.36642918121021995,38,0.5766210626424277,0.59953996040271
GHG,cluster,0.6,2,2,5.538723241228917,1.8518518518518519,162,94.73684210526315,0.6724923985433217,38,0.476801979938912,0.5282146755130881
GHG,cluster,0.6,2,3,13.88278386083108,0.0,162,100.0,0.4847038356155354,38,0.4946460593083826,0.5744988686203703
GHG,cluster,0.6,2,4,17.5729068498072,1.8518518518518519,162,100.0,0.5796309869831245,38,0.44336198939653515,0.4838103491796114
GHG,cluster,0.6,2,5,4.324444658537345,0.6172839506172839,162,94.73684210526315,0.42181045400135764,38,0.5959969556267201,0.5837491492082753
GHG,cluster,0.6,2,6,6.8892142249870085,2.4691358024691357,162,100.0,0.4855809746623748,38,0.5613272194156442,0.5883041194574002
GHG,cluster,0.6,2,7,4.710652960200151,1.8518518518518519,162,94.73684210526315,0.470717674951859,38,0.5442897674546793,0.7164236084102195
GHG,cluster,0.6,2,8,22.34932456658414,8.024691358024691,162,100.0,0.686725116219431,38,0.37375968535050247,0.49468595707912544
GHG,cluster,0.6,2,9,15.799356762652911,5.555555555555555,162,100.0,0.482367446337983,38,0.5374914805679656,0.6426811333694825
GHG,cluster,0.6,3,0,3.9989218339759,1.2345679012345678,162,94.73684210526315,0.48085276670767924,38,0.5934569878558658,0.6328491566911068
GHG,cluster,0.6,3,1,2.219505043859553,0.0,162,100.0,0.5159766691357374,38,0.6349736236071809,0.5337147853524369
GHG,cluster,0.6,3,2,12.98228912064508,2.4691358024691357,162,100.0,0.5555469690618967,38,0.5072872764770523,0.6504691970186821
GHG,cluster,0.6,3,3,16.616873516146548,1.8518518518518519,162,94.73684210526315,0.4170788552330971,38,0.5741404128861103,0.5832691929122268
GHG,cluster,0.6,3,4,10.754802029480553,6.790123456790123,162,100.0,1.0028806866952962,38,0.4030479303896927,0.6022697610088824
GHG,cluster,0.6,3,5,2.334428845094977,0.0,162,100.0,0.549821289506859,38,0.5892850424374596,0.6134138163382444
GHG,cluster,0.6,3,6,13.601243393689789,1.8518518518518519,162,100.0,0.45639494896455957,38,0.5443312050440281,0.6275638021673955
GHG,cluster,0.6,3,7,20.80908091005751,8.641975308641975,162,100.0,0.591824036613873,38,0.4447450491217941,0.48852286992844846
GHG,cluster,0.6,3,8,10.331086956195893,6.790123456790123,162,94.73684210526315,1.10080315860965,38,0.36671376745643425,0.625099532785875
GHG,cluster,0.6,3,9,3.994185116161481,3.7037037037037037,162,89.47368421052632,0.5414199027943699,38,0.5840505798238042,0.557230635539603
GHG,cluster,0.6,0,0,13.018681278119104,0.0,162,100.0,0.34172329014387376,38,0.7715086110386634,0.561658646875738
GHG,cluster,0.6,0,1,8.82549764786588,1.8518518518518519,162,21.052631578947366,0.49573136946340146,38,0.6530568094879207,0.5410047469844208
GHG,cluster,0.6,0,2,4.0687377458973355,3.7037037037037037,162,73.68421052631578,0.32196139605949,38,0.7584889930498533,0.681640396093479
GHG,cluster,0.6,0,3,20.04624425965742,1.8518518518518519,162,78.94736842105263,0.33831363699051425,38,0.652936865646818,0.6844314952871736
GHG,cluster,0.6,0,4,5.458665801740457,1.8518518518518519,162,84.21052631578947,0.524218332446781,38,0.6621850822634329,0.6646166774481886
GHG,cluster,0.6,0,5,2.939700405961889,3.7037037037037037,162,52.63157894736842,0.1855118088815537,38,0.8170886428588711,0.7048475861866245
GHG,cluster,0.6,0,6,16.779021557142944,1.8518518518518519,162,100.0,0.5503957944595377,38,0.5082474941279709,0.6028078694304593
GHG,cluster,0.6,0,7,12.495615097894559,0.0,162,100.0,0.5427849154189379,38,0.5748017263303992,0.5058804180782845
GHG,cluster,0.6,0,8,19.550974267512853,4.938271604938271,162,100.0,0.5826040878859988,38,0.5116589329081667,0.6050613218588856
GHG,cluster,0.6,0,9,12.780734034384283,0.0,162,100.0,0.5145832070385078,38,0.6076950129420137,0.610456828263443
GHG,cluster,0.8,1,0,13.638714395948979,2.4691358024691357,162,100.0,0.4330839341557243,51,0.4695993511530902,0.8309578691801477
GHG,cluster,0.8,1,1,9.472170575179154,1.8518518518518519,162,100.0,0.44329121453559445,51,0.4860202732211518,0.7166320170943289
GHG,cluster,0.8,1,2,9.439842304280797,1.8518518518518519,162,100.0,0.416713572461954,51,0.4981456375562146,0.8302620708477951
GHG,cluster,0.8,1,3,9.803312433699539,1.8518518518518519,162,100.0,0.49525593881043756,51,0.47556512623141806,0.75330313288987
GHG,cluster,0.8,1,4,14.373490048466678,2.4691358024691357,162,100.0,0.4346087708278312,51,0.4437405883490538,0.70579024266012
GHG,cluster,0.8,1,5,11.451457610832028,3.0864197530864197,162,100.0,0.518278972688495,51,0.4416374729576247,0.7348813892443203
GHG,cluster,0.8,1,6,11.051492194280014,1.8518518518518519,162,100.0,0.43466220476123796,51,0.47993819616260486,0.8551608347901111
GHG,cluster,0.8,1,7,13.54229832038763,5.555555555555555,162,100.0,0.53596360858546,51,0.44004167981827086,0.8378831149007461
GHG,cluster,0.8,1,8,12.171018430392797,4.320987654320987,162,100.0,0.5207965451984679,51,0.4304944348188081,0.7895076569966807
GHG,cluster,0.8,1,9,11.423513655025596,2.4691358024691357,162,100.0,0.5631682748292484,51,0.4355321186670261,0.7788022488654618
GHG,cluster,0.8,2,0,6.309632507933616,1.8518518518518519,162,94.73684210526315,0.4783130087377427,51,0.5579105062660419,0.8605276299432323
GHG,cluster,0.8,2,1,17.378177636020162,0.0,162,100.0,0.2922971833619211,51,0.6137738972885848,0.7841203004257682
GHG,cluster,0.8,2,2,9.374753891070899,1.8518518518518519,162,100.0,0.37990307342359386,51,0.6136169096680198,0.735293536913268
GHG,cluster,0.8,2,3,11.540797970506913,0.0,162,100.0,0.28597497938493194,51,0.6525849854163044,0.8279206597513848
GHG,cluster,0.8,2,4,10.356073373796262,1.8518518518518519,162,100.0,0.5326130435140808,51,0.523898356002986,0.8067696605740667
GHG,cluster,0.8,2,5,10.75733750494051,0.0,162,100.0,0.29735602594883104,51,0.6458730167071429,0.8753035028845466
GHG,cluster,0.8,2,6,5.10556536168857,3.0864197530864197,162,100.0,0.3364898763750373,51,0.6529331977581068,0.8018502372376921
GHG,cluster,0.8,2,7,8.94444672127558,1.8518518518518519,162,100.0,0.28160507443159516,51,0.6603168421963869,0.8112570958760063
GHG,cluster,0.8,2,8,6.890738731429294,0.0,162,100.0,0.22308971554827042,51,0.7031885589533806,0.8092304886734755
GHG,cluster,0.8,2,9,7.128359122232336,0.0,162,100.0,0.24228317002588715,51,0.7109447323339292,0.8661874145869406
GHG,cluster,0.8,3,0,7.401046846350881,0.0,162,100.0,0.20939102780793842,51,0.7617704460185964,0.8399547210235094
GHG,cluster,0.8,3,1,6.07585647561417,0.0,162,100.0,0.16974279623427246,51,0.7966085813390985,0.8196482740686941
GHG,cluster,0.8,3,2,19.708435420983054,0.0,162,94.73684210526315,0.2875127420489601,51,0.7114912380679809,0.8354779289563664
GHG,cluster,0.8,3,3,2.5034902702190447,3.0864197530864197,162,94.73684210526315,0.2559237643457274,51,0.7361180954356307,0.8483455032659228
GHG,cluster,0.8,3,4,8.871644048912518,2.4691358024691357,162,100.0,0.39996056878288,51,0.6883637775353147,0.8296938782043494
GHG,cluster,0.8,3,5,15.089982228775964,0.6172839506172839,162,73.68421052631578,0.30871910213633447,51,0.6745605539439944,0.7807998277135223
GHG,cluster,0.8,3,6,16.189877707812265,1.8518518518518519,162,100.0,0.37947638093537006,51,0.6684998146686887,0.7870144563913491
GHG,cluster,0.8,3,7,10.468341529468326,1.8518518518518519,162,100.0,0.34358418656046824,51,0.6848290846445407,0.7270720077009029
GHG,cluster,0.8,3,8,12.084921987466664,1.8518518518518519,162,100.0,0.3092999775387067,51,0.6509446462074738,0.8058581144792848
GHG,cluster,0.8,3,9,8.168286411651417,0.0,162,100.0,0.33598345545114555,51,0.7222882346362308,0.7411764181107923
GHG,cluster,0.8,0,0,16.503178914420157,0.0,162,36.84210526315789,0.21217841585972466,51,0.8558122155264545,0.802698051336266
GHG,cluster,0.8,0,1,4.3104267925667665,0.0,162,100.0,0.331443865083635,51,0.7991800321222141,0.7005578797671614
GHG,cluster,0.8,0,2,0.8888716317281329,1.8518518518518519,162,100.0,0.11767408174800692,51,0.9011768521988103,0.8099643239432399
GHG,cluster,0.8,0,3,2.8344885159784883,0.0,162,100.0,0.11121539104560518,51,0.9403195037434263,0.87897367339423
GHG,cluster,0.8,0,4,1.8319830024909989,0.0,162,100.0,0.6168556376167397,51,0.7262171837693167,0.7890738280505795
GHG,cluster,0.8,0,5,17.717733037378583,0.0,162,78.94736842105263,0.33954760916849525,51,0.7810575787489707,0.7412691601780522
GHG,cluster,0.8,0,6,0.9177465798696544,0.0,162,100.0,0.2558177592995152,51,0.8670189468485494,0.7379898171576711
GHG,cluster,0.8,0,7,4.581093577862825,0.0,162,100.0,0.36109857129532663,51,0.7966278493489952,0.7387391053439214
GHG,cluster,0.8,0,8,3.5412959387030756,1.8518518518518519,162,94.73684210526315,0.4009204578067692,51,0.793020063801993,0.7722570834124287
